Category,CategoryOrder,Display,Speak,Image,CategoryColor,TileColor,TileOrder,CategoryImage,BoardName,BoardColor,BoardImage
Objects,14,keyboard,keyboard,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/keyboard.png,#06d6a0,,10,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,mouse,mouse,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/mouse.svg.varianted-skin.svg,#06d6a0,,11,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,screen,screen,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/screen.svg,#06d6a0,,12,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,cup,cup,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Cup-35dae4d6c2.svg,#06d6a0,,13,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,bottle,bottle,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Bottle-9c38a4d122.svg,#06d6a0,,14,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,straw,straw,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/straw_25_g.svg,#06d6a0,,15,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,plate,plate,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Plate_445_g.svg,#06d6a0,,16,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,bowl,bowl,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Bowl-c7c8a71170.svg,#06d6a0,,17,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,spoon,spoon,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/spoon.png,#06d6a0,,18,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,fork,fork,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/fork.png,#06d6a0,,19,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,napkin,napkin,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/napkin.png,#06d6a0,,20,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,towel,towel,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/towel.png,#06d6a0,,21,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,blanket,blanket,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/blanket.png,#06d6a0,,22,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,pillow,pillow,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/pillow.png,#06d6a0,,23,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,book,book,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/book.png,#06d6a0,,24,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,pen,pen,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Pen_228_g.svg,#06d6a0,,25,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Objects,14,paper,paper,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/paper.png,#06d6a0,,26,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/objects.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Clothing,15,shirt,shirt,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/shirt.svg,#60a5fa,,1,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/clothing.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Clothing,15,pants,pants,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/pants_70_g.svg,#60a5fa,,2,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/clothing.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Clothing,15,shorts,shorts,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/shorts.svg,#60a5fa,,3,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/clothing.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Clothing,15,socks,socks,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/socks.png,#60a5fa,,4,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/clothing.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Clothing,15,shoes,shoes,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/sports shoes.png,#60a5fa,,5,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/clothing.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Clothing,15,jacket,jacket,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Jacket_215_g.svg,#60a5fa,,6,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/clothing.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Clothing,15,coat,coat,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/coat.svg,#60a5fa,,7,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/clothing.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Clothing,15,sweater,sweater,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/sweater.png,#60a5fa,,8,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/clothing.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Clothing,15,hat,hat,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/hat.png,#60a5fa,,9,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/clothing.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Clothing,15,gloves,gloves,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/gloves.png,#60a5fa,,10,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/clothing.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Clothing,15,scarf,scarf,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/scarf.png,#60a5fa,,11,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/clothing.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,water,water,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Water-042a5f030b.svg,#d946ef,,1,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,juice,juice,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/juice.png,#d946ef,,2,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,coffee,coffee,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Coffee_930_11819.svg,#d946ef,,3,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,tea,tea,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/tea.svg,#d946ef,,4,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,milk,milk,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/milk.png,#d946ef,,5,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,bread,bread,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/bread.svg,#d946ef,,6,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,rice,rice,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/rice.png,#d946ef,,7,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,pasta,pasta,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/pasta.png,#d946ef,,8,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,chicken,chicken,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/chicken.png,#d946ef,,9,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,fish,fish,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f41f.svg,#d946ef,,10,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,meat,meat,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/meat.png,#d946ef,,11,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,bean,bean,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/bean.png,#d946ef,,12,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,soup,soup,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Soup_657_g.svg,#d946ef,,13,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,egg,egg,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Egg-1467daf7c5.svg,#d946ef,,14,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,cheese,cheese,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/cheese.png,#d946ef,,15,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,yogurt,yogurt,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/yogurt.png,#d946ef,,16,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,apple,apple,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/apple.png,#d946ef,,17,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,banana,banana,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f34c.svg,#d946ef,,18,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,orange,orange,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/orange.svg,#d946ef,,19,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,grape,grape,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f347.svg,#d946ef,,20,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,strawberry,strawberry,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/strawberry.png,#d946ef,,21,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,blueberry,blueberry,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/blueberry.png,#d946ef,,22,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,peach,peach,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/peach_1.png,#d946ef,,23,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,pear,pear,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f350.svg,#d946ef,,24,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,carrot,carrot,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/carrot.png,#d946ef,,25,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,broccoli,broccoli,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/broccoli.png,#d946ef,,26,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,potato,potato,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/potato.png,#d946ef,,27,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,corn,corn,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/maize_1.png,#d946ef,,28,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,pea,pea,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/pea.svg,#d946ef,,29,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,tomato,tomato,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/tomato.png,#d946ef,,30,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,lettuce,lettuce,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/lettuce.png,#d946ef,,31,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,onion,onion,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/onion.png,#d946ef,,32,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,cookie,cookie,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Cookie-56d936cd78.svg,#d946ef,,33,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,cracker,cracker,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f358.svg,#d946ef,,34,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,chip,chip,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/bags of chips.png,#d946ef,,35,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,candy,candy,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/sweets.png,#d946ef,,36,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,chocolate,chocolate,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/chocolate.svg,#d946ef,,37,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,icecream,icecream,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/icecream bucket.png,#d946ef,,38,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,salt,salt,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/salt.png,#d946ef,,39,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,pepper,pepper,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Pepper-6c946020bd.svg,#d946ef,,40,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,oil,oil,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Oil-74980faff4.svg,#d946ef,,41,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,butter,butter,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/butter.png,#d946ef,,42,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Food,16,sauce,sauce,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f35d.svg,#d946ef,,43,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/food.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Colors,17,red,red,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/red.svg,#a855f7,,1,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/wax colors.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Colors,17,blue,blue,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/blue.svg,#a855f7,,2,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/wax colors.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Colors,17,green,green,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/green.svg,#a855f7,,3,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/wax colors.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Colors,17,yellow,yellow,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/yellow.svg,#a855f7,,4,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/wax colors.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Colors,17,purple,purple,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/purple.png,#a855f7,,5,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/wax colors.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Colors,17,pink,pink,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/pink.png,#a855f7,,6,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/wax colors.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Colors,17,brown,brown,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/brown.svg,#a855f7,,7,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/wax colors.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Colors,17,black,black,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/black.svg,#a855f7,,8,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/wax colors.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Colors,17,white,white,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/white.svg,#a855f7,,9,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/wax colors.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Colors,17,gray,gray,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/gray.svg,#a855f7,,10,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/wax colors.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,happy,happy,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/happy.png.varianted-skin.png,#ef4444,,1,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,sad,sad,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/sad.png.varianted-skin.png,#ef4444,,2,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,angry,angry,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/angry.png.varianted-skin.png,#ef4444,,3,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,upset,upset,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/Z_1.png,#ef4444,,4,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,calm,calm,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/calm.png,#ef4444,,5,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,excited,excited,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/excited_927_g.svg,#ef4444,,6,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,scared,scared,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/scared.png.varianted-skin.png,#ef4444,,7,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
