Category,CategoryOrder,Display,Speak,Image,CategoryColor,TileColor,TileOrder,CategoryImage,BoardName,BoardColor,BoardImage
Helpers,7,did,did,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to do exercise_27.png.varianted-skin.png,#3498db,,13,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/class helpers.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Helpers,7,does,does,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/scientists.png.varianted-skin.png,#3498db,,14,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/class helpers.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,more,more,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/more_169_g.svg,#f39c12,,1,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,less,less,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/less-than_977_g.svg,#f39c12,,2,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,very,very,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/very.png,#f39c12,,3,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,a little,a little,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/little.svg,#f39c12,,4,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,big,big,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/big.png,#f39c12,,5,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,small,small,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/small.png,#f39c12,,6,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,good,good,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/good.png.varianted-skin.png,#f39c12,,7,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,bad,bad,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/bad_1.png.varianted-skin.png,#f39c12,,8,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,same,same,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/same.svg,#f39c12,,9,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,different,different,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/different.png,#f39c12,,10,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,not,not,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/former.png,#f39c12,,11,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,maybe,maybe,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f937-var1f3fbUNI.svg,#f39c12,,12,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,almost,almost,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/almost.png,#f39c12,,13,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,again,again,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/consider over and over again.png.varianted-skin.png,#f39c12,,14,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,first,first,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/first.png.varianted-skin.png,#f39c12,,15,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,last,last,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/last.png,#f39c12,,16,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,next,next,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/next.png,#f39c12,,17,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Modifiers,8,now,now,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/now.svg,#f39c12,,18,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to move_6.png.varianted-skin.png,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,and,and,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/and.png,#e67e22,,1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,but,but,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/but.png,#e67e22,,2,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,or,or,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/or.png,#e67e22,,3,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,if,if,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/only if.png,#e67e22,,4,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,then,then,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/then.png,#e67e22,,5,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,because,because,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/because.png,#e67e22,,6,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,in,in,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/in.svg,#e67e22,,7,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,on,on,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/on.svg,#e67e22,,8,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,under,under,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/under.png,#e67e22,,9,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,over,over,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/over.svg,#e67e22,,10,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,with,with,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/with.png,#e67e22,,11,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,without,without,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/without.png,#e67e22,,12,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,before,before,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/before.png,#e67e22,,13,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,after,after,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/after.png,#e67e22,,14,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,for,for,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/for.png,#e67e22,,15,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,of,of,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/of.png,#e67e22,,16,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,from,from,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/from.png,#e67e22,,17,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,to,to,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to.png,#e67e22,,18,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,at,at,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/At-616f2a2ea6.svg,#e67e22,,19,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Connectors,9,by,by,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/by.png,#e67e22,,20,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/USB-to-USB_252_g.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,who,who,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/who.png,#8e44ad,,1,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,what,what,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/what.png,#8e44ad,,2,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,when,when,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/when.png,#8e44ad,,3,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,where,where,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/where.png,#8e44ad,,4,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,why,why,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/why.png,#8e44ad,,5,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,how,how,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/how.png,#8e44ad,,6,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,now,now,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/now.svg,#8e44ad,,7,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,today,today,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/today.svg,#8e44ad,,8,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,tomorrow,tomorrow,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/tomorrow.svg,#8e44ad,,9,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,yesterday,yesterday,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/yesterday.svg,#8e44ad,,10,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,morning,morning,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/morning.svg,#8e44ad,,11,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,afternoon,afternoon,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/afternoon.svg,#8e44ad,,12,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,evening,evening,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/evening.png,#8e44ad,,13,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,night,night,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/night.png,#8e44ad,,14,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,soon,soon,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/hour.png,#8e44ad,,15,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
Questions & Time,10,later,later,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Time-d5f0069edc.svg,#8e44ad,,16,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/question2.svg,NARBE House Default,#ff7b00,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/house.svg
